0.211637,0.166,3.2948,0.909584,4.20438
0.212209,0.167,3.2829,0.919616,4.20251
0.21276,0.168,3.27093,0.929691,4.20062
0.213304,0.169,3.2589,0.939812,4.19871
0.213984,0.17,3.24681,0.949977,4.19679
0.21475,0.171,3.23465,0.960187,4.19484
0.215526,0.172,3.22242,0.970441,4.19287
0.216038,0.173,3.21014,0.980739,4.19088
0.216779,0.174,3.19778,0.991081,4.18886
0.217559,0.175,3.18536,1.00147,4.18683
0.218137,0.176,3.17288,1.0119,4.18478
0.218763,0.177,3.16034,1.02237,4.18271
0.21925,0.178,3.14772,1.03289,4.18061
0.219747,0.179,3.13505,1.04345,4.17849
0.220256,0.18,3.12231,1.05405,4.17636
0.220933,0.181,3.10951,1.06469,4.1742
0.221728,0.182,3.09664,1.07538,4.17202
0.222268,0.183,3.08371,1.08611,4.16982
0.222736,0.184,3.07071,1.09689,4.1676
0.223469,0.185,3.05765,1.1077,4.16535
0.224623,0.186,3.04453,1.11856,4.16309
0.225263,0.187,3.03134,1.12946,4.1608
0.225816,0.188,3.01809,1.1404,4.15849
0.226352,0.189,3.00477,1.15139,4.15616
0.22696,0.19,2.99139,1.16241,4.1538
0.227494,0.191,2.97795,1.17348,4.15143
0.228054,0.192,2.96445,1.18459,4.14903
0.228683,0.193,2.95088,1.19573,4.14661
0.22942,0.194,2.93724,1.20692,4.14417
0.230695,0.195,2.92355,1.21816,4.1417
0.231942,0.196,2.90979,1.22943,4.13922
0.232523,0.197,2.89597,1.24074,4.13671
0.233171,0.198,2.88208,1.25209,4.13417
0.233919,0.199,2.86814,1.26348,4.13162
0.234796,0.2,2.85412,1.27492,4.12904
0.235584,0.201,2.84005,1.28639,4.12644
0.236183,0.202,2.82591,1.2979,4.12382
0.236758,0.203,2.81171,1.30945,4.12117
0.237347,0.204,2.79745,1.32105,4.1185
0.238127,0.205,2.78313,1.33268,4.1158
0.238694,0.206,2.76874,1.34435,4.11309
0.23928,0.207,2.75429,1.35606,4.11035
0.240183,0.208,2.73978,1.36781,4.10758
0.240902,0.209,2.7252,1.3796,4.1048
0.241605,0.21,2.71056,1.39142,4.10199
0.242382,0.211,2.69587,1.40329,4.09915
0.243126,0.212,2.6811,1.41519,4.09629
0.243765,0.213,2.66628,1.42713,4.09341
0.244355,0.214,2.65139,1.43911,4.0905
0.24525,0.215,2.63645,1.45113,4.08757
0.246099,0.216,2.62144,1.46318,4.08462
0.246803,0.217,2.60636,1.47528,4.08164
0.247502,0.218,2.59123,1.48741,4.07864
0.248258,0.219,2.57603,1.49958,4.07561
0.248829,0.22,2.56078,1.51178,4.07256
0.249423,0.221,2.54546,1.52403,4.06949
0.250074,0.222,2.53008,1.53631,4.06639
0.250675,0.223,2.51464,1.54862,4.06326
0.251256,0.224,2.49913,1.56098,4.06011
0.251886,0.225,2.48357,1.57337,4.05694
0.252651,0.226,2.46794,1.58579,4.05374
0.253546,0.227,2.45225,1.59826,4.05051
0.254091,0.228,2.43651,1.61076,4.04726
0.25487,0.229,2.4207,1.62329,4.04399
0.255697,0.23,2.40483,1.63587,4.04069
0.256542,0.231,2.38889,1.64847,4.03737
0.257248,0.232,2.3729,1.66112,4.03402
0.257789,0.233,2.35685,1.67379,4.03064
0.258365,0.234,2.34073,1.68651,4.02724
0.259119,0.235,2.32456,1.69926,4.02381
0.259751,0.236,2.30832,1.71204,4.02036
0.260608,0.237,2.29202,1.72486,4.01689
0.261533,0.238,2.27567,1.73772,4.01338
0.262136,0.239,2.25925,1.75061,4.00985
0.26269,0.24,2.24277,1.76353,4.0063
0.263471,0.241,2.22623,1.77649,4.00272
0.264167,0.242,2.20963,1.78948,3.99911
0.264838,0.243,2.19297,1.80251,3.99548
0.265279,0.244,2.17625,1.81557,3.99182
0.265801,0.245,2.15947,1.82867,3.98814
0.266447,0.246,2.14263,1.8418,3.98443
0.266983,0.247,2.12573,1.85496,3.98069
0.267925,0.248,2.10877,1.86816,3.97693
0.268815,0.249,2.09175,1.88139,3.97314
0.269689,0.25,2.07467,1.89465,3.96932
0.270475,0.251,2.05753,1.90795,3.96548
0.271075,0.252,2.04033,1.92128,3.96161
0.271523,0.253,2.02307,1.93464,3.95771
0.271929,0.254,2.00575,1.94804,3.95379
0.272467,0.255,1.98837,1.96147,3.94984
0.273213,0.256,1.97093,1.97493,3.94586
0.273882,0.257,1.95344,1.98842,3.94186
0.274318,0.258,1.93588,2.00195,3.93783
0.27503,0.259,1.91826,2.01551,3.93377
0.275721,0.26,1.90059,2.0291,3.92968
0.276626,0.261,1.88285,2.04272,3.92557
0.27733,0.262,1.86506,2.05638,3.92143
0.277978,0.263,1.8472,2.07006,3.91727
0.278706,0.264,1.82929,2.08378,3.91307
0.27921,0.265,1.81132,2.09753,3.90885
0.279712,0.266,1.79329,2.11131,3.9046
0.280267,0.267,1.7752,2.12512,3.90032
0.280785,0.268,1.75705,2.13897,3.89602
0.281284,0.269,1.73884,2.15284,3.89169
0.282094,0.27,1.72058,2.16675,3.88733
0.282889,0.271,1.70225,2.18068,3.88294
0.283465,0.272,1.68387,2.19465,3.87852
0.283972,0.273,1.66543,2.20865,3.87408
0.284811,0.274,1.64693,2.22268,3.86961
0.285838,0.275,1.62837,2.23673,3.86511
0.286583,0.276,1.60976,2.25082,3.86058
0.28724,0.277,1.59108,2.26494,3.85602
0.287847,0.278,1.57235,2.27909,3.85144
0.288358,0.279,1.55356,2.29327,3.84682
0.288967,0.28,1.53471,2.30747,3.84218
0.289617,0.281,1.5158,2.32171,3.83751
0.290374,0.282,1.49683,2.33598,3.83281
0.291078,0.283,1.47781,2.35028,3.82809
0.292081,0.284,1.45873,2.3646,3.82333
0.293009,0.285,1.43959,2.37896,3.81855
0.293766,0.286,1.42039,2.39334,3.81373
0.294372,0.287,1.40114,2.40775,3.80889
0.294896,0.288,1.38183,2.42219,3.80402
0.295474,0.289,1.36246,2.43666,3.79912
0.295977,0.29,1.34303,2.45116,3.79419
0.296537,0.291,1.32354,2.46569,3.78923
0.297254,0.292,1.304,2.48025,3.78425
0.298008,0.293,1.2844,2.49483,3.77923
0.299045,0.294,1.26475,2.50944,3.77419
0.29972,0.295,1.24503,2.52408,3.76911
0.300352,0.296,1.22526,2.53875,3.76401
0.301163,0.297,1.20543,2.55344,3.75887
0.301812,0.298,1.18555,2.56817,3.75371
0.3027,0.299,1.1656,2.58292,3.74852
0.303347,0.3,1.1456,2.5977,3.7433
0.303966,0.301,1.12555,2.6125,3.73805
0.304537,0.302,1.10543,2.62733,3.73277
0.305127,0.303,1.08526,2.64219,3.72746
0.305766,0.304,1.06504,2.65708,3.72211
0.30644,0.305,1.04475,2.67199,3.71674
0.307399,0.306,1.02441,2.68693,3.71134
0.308131,0.307,1.00401,2.7019,3.70591
0.308587,0.308,0.983561,2.71689,3.70045
0.309046,0.309,0.963051,2.73191,3.69496
0.309675,0.31,0.942485,2.74696,3.68944
0.310382,0.311,0.921863,2.76203,3.68389
0.311128,0.312,0.901184,2.77713,3.67831
0.311728,0.313,0.880449,2.79225,3.6727
0.312362,0.314,0.859657,2.8074,3.66706
0.31301,0.315,0.83881,2.82258,3.66139
0.313589,0.316,0.817906,2.83778,3.65569
0.314357,0.317,0.796947,2.85301,3.64996
0.315259,0.318,0.775931,2.86826,3.64419
0.315963,0.319,0.75486,2.88354,3.6384
0.31654,0.32,0.733733,2.89884,3.63258
0.317073,0.321,0.71255,2.91417,3.62672
0.317569,0.322,0.691311,2.92953,3.62084
0.318102,0.323,0.670017,2.94491,3.61492
0.318732,0.324,0.648667,2.96031,3.60898
0.319268,0.325,0.627261,2.97574,3.603
0.319981,0.326,0.6058,2.99119,3.59699
0.320928,0.327,0.584284,3.00667,3.59095
0.321508,0.328,0.562712,3.02217,3.58488
0.322104,0.329,0.541085,3.03769,3.57878
0.322712,0.33,0.519402,3.05324,3.57265
0.32317,0.331,0.497664,3.06882,3.56648
0.323596,0.332,0.475872,3.08442,3.56029
0.324256,0.333,0.454023,3.10004,3.55406
0.325136,0.334,0.43212,3.11568,3.5478
0.325953,0.335,0.410162,3.13135,3.54152
0.326548,0.336,0.388149,3.14705,3.5352
0.327415,0.337,0.372161,3.10249,3.47465
0.328235,0.338,0.563418,2.77514,3.33855
0.328866,0.339,0.986155,2.29192,3.27807
0.329456,0.34,1.48072,1.82584,3.30656
0.330117,0.341,1.88096,1.51624,3.3972
0.330712,0.342,2.08854,1.40953,3.49807
0.331361,0.343,2.11022,1.44869,3.55892
0.331857,0.344,2.04156,1.51361,3.55517
0.332341,0.345,2.00921,1.48809,3.4973
0.333039,0.346,2.10389,1.31813,3.42202
0.333621,0.347,2.33783,1.0338,3.37163
0.33437,0.348,2.64473,0.728433,3.37316
0.335466,0.349,2.90853,0.529745,3.43827
0.336335,0.35,3.03604,0.465315,3.50136
0.33713,0.351,3.04296,0.505503,3.54846
0.337878,0.352,2.96182,0.617794,3.57962
0.338514,0.353,2.82208,0.777611,3.59969
0.339107,0.354,2.64209,0.972984,3.61507
0.339701,0.355,2.4511,1.14204,3.59314
0.340213,0.356,2.3051,1.26528,3.57038
0.340813,0.357,2.19323,1.37729,3.57053
0.341357,0.358,2.06303,1.53962,3.60266
0.34195,0.359,1.85379,1.80071,3.6545
0.342791,0.36,1.53838,2.15822,3.6966
0.343734,0.361,1.15143,2.54529,3.69672
0.34437,0.362,0.786202,2.85127,3.63747
0.344818,0.363,0.558299,2.96953,3.52783
0.34537,0.364,0.552342,2.84943,3.40178
0.346013,0.365,0.776633,2.5431,3.31973
0.346613,0.366,1.09905,2.21472,3.31377
0.347371,0.367,1.40449,1.9405,3.34499
0.34815,0.368,1.62552,1.77432,3.39984
0.348889,0.369,1.72471,1.73474,3.45945
0.349614,0.37,1.70228,1.80332,3.5056
0.350441,0.371,1.59198,1.93412,3.5261
0.351372,0.372,1.44735,2.07055,3.51789
0.352087,0.373,1.32319,2.164,3.48719
0.35285,0.374,1.25831,2.1885,3.44681
0.353574,0.375,1.2645,2.14712,3.41162
0.354452,0.376,1.32494,2.06863,3.39357
0.355133,0.377,1.40202,1.99589,3.39791
0.355893,0.378,1.45173,1.96986,3.42159
0.3567,0.379,1.43984,2.01451,3.45436
0.357366,0.38,1.35479,2.12735,3.48214
0.357933,0.381,1.21302,2.27869,3.49171
0.358617,0.382,1.05519,2.41981,3.475
0.359564,0.383,0.934374,2.49754,3.43192
0.36024,0.384,0.899843,2.47084,3.37068
0.36072,0.385,0.981387,2.32425,3.30563
0.361074,0.386,1.17901,2.07419,3.25319
0.361638,0.387,1.46104,1.76612,3.22716
0.362394,0.388,1.77135,1.46341,3.23476
0.36292,0.389,2.04352,1.23102,3.27454
0.363636,0.39,2.21812,1.11858,3.3367
0.364455,0.391,2.25814,1.14754,3.40567
0.364982,0.392,2.15853,1.30573,3.46425
0.365955,0.393,1.94725,1.55088,3.49813
0.366859,0.394,1.67762,1.82197,3.4996
0.367637,0.395,1.41414,2.05534,3.46948
0.368349,0.396,1.21555,2.20114,3.41669
0.36911,0.397,1.11996,2.23558,3.35554
0.369662,0.398,1.13608,2.16554,3.30162
0.370377,0.399,1.24288,2.0244,3.26729
0.371012,0.4,1.39787,1.8604,3.25828
0.371552,0.401,1.55115,1.72113,3.27228
0.372081,0.402,1.66111,1.63888,3.29999
0.372782,0.403,1.70691,1.62142,3.32833
0.373643,0.404,1.6939,1.65089,3.34478
0.374496,0.405,1.65042,1.69111,3.34153
0.375161,0.406,1.61697,1.70109,3.31807
0.37574,0.407,1.63126,1.65026,3.28152
0.376588,0.408,1.71386,1.5306,3.24446
0.377306,0.409,1.85918,1.36168,3.22087
0.377955,0.41,2.03494,1.18654,3.22148
0.378384,0.411,2.19051,1.05942,3.24994
0.378883,0.412,2.27222,1.02873,3.30095
0.379515,0.413,2.24088,1.1203,3.36118
0.380272,0.414,2.08636,1.32644,3.41281
0.381152,0.415,1.8341,1.60461,3.43872
0.381968,0.416,1.54104,1.88692,3.42795
0.382905,0.417,1.28133,2.09823,3.37956
0.383515,0.418,1.12575,2.17781,3.30356
0.384211,0.419,1.12073,2.09778,3.21851
0.384922,0.42,1.27379,1.87244,3.14623
0.385496,0.421,1.55007,1.55536,3.10543
0.386132,0.422,1.88153,1.22442,3.10596
0.386709,0.423,2.18622,0.959597,3.14582
0.387239,0.424,2.39188,0.819878,3.21176
0.387775,0.425,2.45658,0.826718,3.2833
0.388418,0.426,2.38009,0.958994,3.33909
0.389242,0.427,2.20233,1.16108,3.36341
0.389902,0.428,1.98957,1.3614,3.35097
0.390449,0.429,1.8127,1.4956,3.3083
0.391132,0.43,1.72455,1.52682,3.25137
0.391811,0.431,1.74354,1.4567,3.20024
0.392533,0.432,1.84892,1.32333,3.17225
0.393439,0.433,1.98917,1.187,3.17617
0.394071,0.434,2.10091,1.10828,3.20919
0.394711,0.435,2.13197,1.12579,3.25775
0.395348,0.436,2.06073,1.24144,3.30216
0.396086,0.437,1.90518,1.41822,3.3234
0.397184,0.438,1.71812,1.59173,3.30985
0.398064,0.439,1.57001,1.69162,3.26163
0.398905,0.44,1.525,1.66602,3.19102
0.399609,0.441,1.6183,1.50039,3.1187
0.400185,0.442,1.84243,1.22475,3.06718
0.40086,0.443,2.14719,0.906294,3.05348
0.401731,0.444,2.45361,0.629889,3.08349
0.402533,0.445,2.6774,0.472416,3.14982
0.403063,0.446,2.75475,0.479119,3.23387
0.40381,0.447,2.66201,0.649433,3.31144
0.40465,0.448,2.42335,0.936774,3.36013
0.405397,0.449,2.10374,1.26233,3.36607
0.406195,0.45,1.7896,1.5385,3.3281
0.406811,0.451,1.56323,1.69464,3.25787
0.407456,0.452,1.47894,1.69702,3.17596
0.408061,0.453,1.54837,1.55698,3.10535
0.408681,0.454,1.73933,1.32498,3.0643
0.409321,0.455,1.98808,1.07286,3.06094
0.410016,0.456,2.22083,0.870456,3.09129
0.41072,0.457,2.37708,0.764163,3.14125
0.411519,0.458,2.42744,0.764294,3.19173
0.412564,0.459,2.38028,0.844865,3.22514
0.413164,0.46,2.27584,0.955201,3.23104
0.413679,0.461,2.17017,1.039,3.20917
0.414355,0.462,2.11476,1.05431,3.16907
0.415119,0.463,2.13858,0.987904,3.12648
0.415959,0.464,2.23834,0.859581,3.09792
0.416795,0.465,2.37977,0.715269,3.09504
0.417342,0.466,2.50938,0.611387,3.12077
0.417831,0.467,2.57264,0.595593,3.16823
0.418546,0.468,2.53271,0.690133,3.22284
0.419445,0.469,2.38373,0.883094,3.26682
0.420292,0.47,2.15447,1.13034,3.28481
0.420908,0.471,1.90111,1.36755,3.26866
0.421506,0.472,1.69137,1.52868,3.22005
0.422003,0.473,1.58497,1.56516,3.15012
0.422554,0.474,1.61617,1.46007,3.07624
0.423179,0.475,1.78384,1.23314,3.01698
0.423859,0.476,2.05163,0.935192,2.98682
0.424487,0.477,2.35816,0.634085,2.99224
0.424966,0.478,2.63385,0.396338,3.03019
0.425537,0.479,2.81944,0.269877,3.08932
0.426332,0.48,2.88084,0.272643,3.15348
0.427305,0.481,2.81642,0.389893,3.20631
0.427944,0.482,2.65522,0.58045,3.23567
0.428652,0.483,2.44692,0.789682,3.2366
0.429339,0.484,2.24698,0.965253,3.21223
0.429847,0.485,2.10114,1.07114,3.17227
0.430408,0.486,2.03381,1.09601,3.12982
0.431062,0.487,2.04336,1.05391,3.09727
0.43156,0.488,2.1054,0.97725,3.08265
0.432164,0.489,2.18272,0.9047,3.08742
0.43264,0.49,2.23865,0.867636,3.10629
0.433391,0.491,2.2497,0.879541,3.12924
0.434255,0.492,2.21334,0.931566,3.14491
0.435098,0.493,2.14885,0.995617,3.14446
0.435719,0.494,2.09063,1.03398,3.12461
0.436467,0.495,2.07644,1.01247,3.08892
0.437155,0.496,2.13393,0.912977,3.04691
0.437689,0.497,2.26995,0.74142,3.01136
0.43831,0.498,2.46589,0.528514,2.9944
0.439332,0.499,2.68088,0.322812,3.00369
0.440194,0.5,2.86198,0.177837,3.03982
0.440708,0.501,2.95875,0.136864,3.09562
0.441517,0.502,2.93807,0.219729,3.15779
0.442324,0.503,2.79477,0.415585,3.21036
0.443063,0.504,2.555,0.684016,3.23901
0.443757,0.505,2.27072,0.964579,3.2353
0.444635,0.506,2.0068,1.1924,3.19919
0.445443,0.507,1.82384,1.31551,3.13936
0.446067,0.508,1.7619,1.30898,3.07088
0.446681,0.509,1.8296,1.18147,3.01106
0.447302,0.51,2.00218,0.972263,2.97444
0.44775,0.511,2.22917,0.739458,2.96862
0.448242,0.512,2.44936,0.542829,2.99218
0.449166,0.513,2.60871,0.426579,3.03529
0.450024,0.514,2.6757,0.407212,3.08291
0.450744,0.515,2.64934,0.470226,3.11957
0.451317,0.516,2.55765,0.576581,3.13423
0.45185,0.517,2.44689,0.676815,3.12371
0.452288,0.518,2.36531,0.728264,3.09358
0.452746,0.519,2.34638,0.709822,3.0562
0.453296,0.52,2.39718,0.629382,3.02656
0.453921,0.521,2.49569,0.521393,3.01708
0.454444,0.522,2.59817,0.435083,3.03325
0.454928,0.523,2.65433,0.417007,3.07134
0.455481,0.524,2.6256,0.493595,3.1192
0.4563,0.525,2.50032,0.659659,3.15998
0.457132,0.526,2.30053,0.877104,3.17763
0.457837,0.527,2.07762,1.08487,3.16249
0.458501,0.528,1.89761,1.21732,3.11493
0.459216,0.529,1.82056,1.22536,3.04592
0.459744,0.53,1.88072,1.09328,2.97399
0.460294,0.531,2.07398,0.845706,2.91968
0.461024,0.532,2.35706,0.542025,2.89909
0.46168,0.533,2.65902,0.259723,2.91874
0.462447,0.534,2.90159,0.0717976,2.97339
0.463235,0.535,3.02225,0.0252073,3.04746
0.46395,0.536,2.99261,0.127148,3.11976
0.464985,0.537,2.8265,0.343446,3.16995
0.46604,0.538,2.57515,0.609553,3.1847
0.466812,0.539,2.31103,0.850623,3.16165
0.467352,0.54,2.10556,1.00431,3.10987
0.46807,0.541,2.00762,1.03905,3.04667
0.468771,0.542,2.02984,0.962088,2.99193
0.469582,0.543,2.14675,0.81486,2.96161
0.470093,0.544,2.30526,0.657421,2.96269
0.470718,0.545,2.44389,0.547306,2.99119
0.471471,0.546,2.51395,0.519957,3.0339
0.472145,0.547,2.49587,0.577289,3.07316
0.472909,0.548,2.40494,0.688126,3.09307
0.473794,0.549,2.28491,0.800127,3.08503
0.474497,0.55,2.19173,0.858951,3.05068
0.474919,0.551,2.17319,0.828049,3.00124
0.475353,0.552,2.25141,0.702393,2.9538
0.47583,0.553,2.41391,0.511577,2.92549
0.47656,0.554,2.61645,0.311286,2.92774
0.477374,0.555,2.79645,0.16591,2.96236
0.478067,0.556,2.89282,0.127908,3.02073
0.478775,0.557,2.86577,0.220535,3.08631
0.479316,0.558,2.71023,0.42943,3.13966
0.479802,0.559,2.45869,0.705765,3.16446
0.480322,0.56,2.17249,0.979973,3.15247
0.481109,0.561,1.92424,1.18181,3.10605
0.481996,0.562,1.77689,1.26052,3.03741
0.482664,0.563,1.76584,1.19897,2.96481
0.483088,0.564,1.88952,1.01759,2.90711
0.483556,0.565,2.111,0.767194,2.8782
0.484188,0.566,2.36997,0.513222,2.88319
0.484729,0.567,2.60084,0.316583,2.91743
0.485362,0.568,2.75147,0.216965,2.96843
0.485923,0.569,2.79664,0.223489,3.02013
0.486518,0.57,2.74279,0.315047,3.05784
0.487151,0.571,2.62296,0.449571,3.07254
0.487665,0.572,2.48424,0.578875,3.06311
0.488253,0.573,2.3719,0.664219,3.03612
0.489107,0.574,2.31536,0.68783,3.00319
0.489785,0.575,2.31995,0.657046,2.97699
0.490499,0.576,2.36694,0.600125,2.96707
0.491248,0.577,2.42146,0.55533,2.97679
0.491909,0.578,2.44541,0.556935,3.00235
0.492541,0.579,2.41138,0.622655,3.03404
0.493041,0.58,2.31293,0.746513,3.05944
